INSERT INTO program (name,address) VALUES ("Patricia Cline","246 Williams Rapid
Lake Destinyshire, DE 25171");
INSERT INTO program (name,address) VALUES ("Kent Price","7850 Jason Club Suite 476
Hollybury, MI 20535");
INSERT INTO program (name,address) VALUES ("Sara Robertson","8746 Keller Route
Port Robertview, NY 25864");
INSERT INTO program (name,address) VALUES ("Michelle Stuart","PSC 1220, Box 7196
APO AP 64772");
INSERT INTO program (name,address) VALUES ("Robin Yates","6812 Benjamin Road
New Janetport, NH 85111");
INSERT INTO program (name,address) VALUES ("Haley Singh","9577 Patricia Field
Pennyport, DE 35247");
INSERT INTO program (name,address) VALUES ("Ronald Gomez","21424 Washington Forges Suite 165
Brittanyland, DC 49771");
INSERT INTO program (name,address) VALUES ("Samantha Smith","731 Andrew Shores Suite 622
Bellland, IA 68146");
INSERT INTO program (name,address) VALUES ("Mariah Cole","1211 Nelson Park Apt. 863
West David, OH 69138");
INSERT INTO program (name,address) VALUES ("Michael Hunt","82514 Nathan Forest
Port Cherylberg, MN 09382");
INSERT INTO program (name,address) VALUES ("Hannah Reeves","7825 James Squares Apt. 554
Christopherbury, CT 23173");
INSERT INTO program (name,address) VALUES ("Jordan Davis","5116 Norton Knolls
Port Heatherville, DE 50654");
INSERT INTO program (name,address) VALUES ("Daniel Hopkins","46686 Hines Shoals
Kristafort, NC 87406");
INSERT INTO program (name,address) VALUES ("Nathaniel Medina","02269 Gonzalez View Suite 574
Mcdanielberg, MN 48360");
INSERT INTO program (name,address) VALUES ("Valerie Walker","3786 Baker Track
New Haroldfurt, TX 87974");
INSERT INTO program (name,address) VALUES ("Anthony Morris","597 Carly Key Suite 901
East Gabriellafurt, AZ 97660");
INSERT INTO program (name,address) VALUES ("Caitlin Costa","2538 Shelby Port Apt. 132
North Loriport, LA 16698");
INSERT INTO program (name,address) VALUES ("Shawn Caldwell","205 Smith Parks Apt. 251
North Mary, KY 31823");
INSERT INTO program (name,address) VALUES ("Kayla Williams","PSC 7918, Box 1253
APO AP 90519");
INSERT INTO program (name,address) VALUES ("Jason Richards","2463 Odonnell Centers Apt. 275
East Wendy, NV 87033");
INSERT INTO program (name,address) VALUES ("Corey Hull","USCGC Sanchez
FPO AP 30239");
INSERT INTO program (name,address) VALUES ("Edward Smith","4361 Middleton Tunnel
East Anthony, WV 22551");
INSERT INTO program (name,address) VALUES ("Brian Bentley","021 Kenneth Mews Apt. 142
New Crystalborough, IN 13282");
INSERT INTO program (name,address) VALUES ("Deborah Dickson","6241 Floyd Hollow Apt. 036
East Bradchester, MA 97835");
INSERT INTO program (name,address) VALUES ("Dr. Jordan Richard","2064 Kristen Lane
South Jane, CO 88335");
INSERT INTO program (name,address) VALUES ("Devon Ortega","Unit 2203 Box 8513
DPO AA 57264");
INSERT INTO program (name,address) VALUES ("Kevin Mcdonald","222 Mcdonald Street Suite 410
Frenchfurt, ME 18233");
INSERT INTO program (name,address) VALUES ("Angela Casey","17378 Janice Wells
Lopezview, WV 80885");
INSERT INTO program (name,address) VALUES ("Ian Maldonado","1912 Stephanie Fork
Peterberg, MA 36780");
INSERT INTO program (name,address) VALUES ("Marissa Hahn","97219 Hernandez Rest Apt. 785
North Charlotte, RI 37475");

INSERT INTO organization (name,initials,postal_code,street,city) VALUES ("Cummings-Casey","C","17233","Young Coves","Lake Amyport");
INSERT INTO organization (name,initials,postal_code,street,city) VALUES ("Howell-Lee","H","50398","Smith Lakes","Burkefort");
INSERT INTO phone (name,phone) VALUES ("Freeman-Parks","4008877844");
INSERT INTO phone (name,phone) VALUES ("Vincent-Carr","3543615497");
INSERT INTO phone (name,phone) VALUES ("Gibbs, Shepard and Taylor","7945656892");
INSERT INTO phone (name,phone) VALUES ("Davis Group","6509128729");
INSERT INTO phone (name,phone) VALUES ("Ellis, Day and Elliott","1976332327");
INSERT INTO phone (name,phone) VALUES ("Mcdonald-Green","5192822610");
INSERT INTO phone (name,phone) VALUES ("Rosales Ltd","9619896972");
INSERT INTO phone (name,phone) VALUES ("Williams-Evans","3548904504");
INSERT INTO phone (name,phone) VALUES ("Barrett-Kelly","7509070409");
INSERT INTO phone (name,phone) VALUES ("Morris Group","6306985302");
INSERT INTO phone (name,phone) VALUES ("Arellano LLC","27050528");
INSERT INTO phone (name,phone) VALUES ("Clark and Sons","7533754283");
INSERT INTO phone (name,phone) VALUES ("Garza-Brown","1676109078");
INSERT INTO phone (name,phone) VALUES ("Velasquez, Evans and Lindsey","9514084637");
INSERT INTO phone (name,phone) VALUES ("Olson-Nelson","6836316144");
INSERT INTO phone (name,phone) VALUES ("Villa and Sons","8134997404");
INSERT INTO phone (name,phone) VALUES ("Cummings-Casey","1223394843");
INSERT INTO phone (name,phone) VALUES ("Copeland-Johnston","2256852210");
INSERT INTO phone (name,phone) VALUES ("Bradley-Klein","9860280675");
INSERT INTO phone (name,phone) VALUES ("Wallace Ltd","1510032004");
INSERT INTO phone (name,phone) VALUES ("Medina, Alvarez and Roy","8150456736");
INSERT INTO phone (name,phone) VALUES ("Beasley, Obrien and Zamora","3649638150");
INSERT INTO phone (name,phone) VALUES ("Rowland-Wilson","7752484835");
INSERT INTO phone (name,phone) VALUES ("Hatfield, Thomas and Perez","8570965024");
INSERT INTO phone (name,phone) VALUES ("Washington, Curry and Mayer","8356934032");

INSERT INTO research_center (name,budget_from_edu,budget_from_priv) VALUES ("Cummings-Casey","9836803","9143519");
INSERT INTO research_center (name,budget_from_edu,budget_from_priv) VALUES ("Baker Inc","3729771","6033837");
INSERT INTO research_center (name,budget_from_edu,budget_from_priv) VALUES ("Vincent-Carr","1873366","2146666");
INSERT INTO research_center (name,budget_from_edu,budget_from_priv) VALUES ("Ellis, Day and Elliott","6079104","8384769");
INSERT INTO research_center (name,budget_from_edu,budget_from_priv) VALUES ("Williams-Evans","9826120","618290");
INSERT INTO research_center (name,budget_from_edu,budget_from_priv) VALUES ("Arellano LLC","6250409","8981736");
INSERT INTO research_center (name,budget_from_edu,budget_from_priv) VALUES ("Velasquez, Evans and Lindsey","8808249","9938301");
INSERT INTO research_center (name,budget_from_edu,budget_from_priv) VALUES ("Wallace Ltd","9403807","6480473");
INSERT INTO research_center (name,budget_from_edu,budget_from_priv) VALUES ("Rowland-Wilson","5360806","5884764");

INSERT INTO university (name,budget_from_edu) VALUES ("Howell-Lee","3438247");
INSERT INTO university (name,budget_from_edu) VALUES ("Rodgers, Harper and Clark","7642297");
INSERT INTO university (name,budget_from_edu) VALUES ("Gibbs, Shepard and Taylor","8576417");
INSERT INTO university (name,budget_from_edu) VALUES ("Mcdonald-Green","3141318");
INSERT INTO university (name,budget_from_edu) VALUES ("Barrett-Kelly","425529");
INSERT INTO university (name,budget_from_edu) VALUES ("Clark and Sons","7512366");
INSERT INTO university (name,budget_from_edu) VALUES ("Olson-Nelson","6706154");
INSERT INTO university (name,budget_from_edu) VALUES ("Copeland-Johnston","5319046");
INSERT INTO university (name,budget_from_edu) VALUES ("Medina, Alvarez and Roy","3351341");
INSERT INTO university (name,budget_from_edu) VALUES ("Hatfield, Thomas and Perez","3324672");

INSERT INTO company (name,equity) VALUES ("Brown, Hardy and Bates","7433606");
INSERT INTO company (name,equity) VALUES ("Freeman-Parks","5297636");
INSERT INTO company (name,equity) VALUES ("Davis Group","2825195");
INSERT INTO company (name,equity) VALUES ("Rosales Ltd","6743832");
INSERT INTO company (name,equity) VALUES ("Morris Group","120460");
INSERT INTO company (name,equity) VALUES ("Garza-Brown","2561829");
INSERT INTO company (name,equity) VALUES ("Villa and Sons","6327702");
INSERT INTO company (name,equity) VALUES ("Bradley-Klein","6044287");
INSERT INTO company (name,equity) VALUES ("Beasley, Obrien and Zamora","8723685");
INSERT INTO company (name,equity) VALUES ("Washington, Curry and Mayer","4613347");


INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Inverse 5thgeneration customer loyalty","658","Republican series find receive marriage image kind.","2019-06-15","2021-06-07","Patricia Cline","55","Cummings-Casey","53","2020-04-26","Kelly");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Versatile grid-enabled middleware","382","Main reach protect spring phone.","2019-05-18","2023-08-22","Kent Price","381","Cummings-Casey","31","2022-01-17","Kimberly");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Persevering zero tolerance frame","736","Arrive suffer finally but summer media nothing.","2018-07-01","2021-06-01","Kent Price","448","Howell-Lee","5","2020-01-28","Chris");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Fully-configurable system-worthy forecast","634","Show why expect support plant. Source vote local international guy woman year.","2020-07-15","2023-02-04","Sara Robertson","590","Howell-Lee","47","2022-03-17","Jennifer");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Public-key next generation leverage","121","Decide unit city box. Report third teacher although plant.","2018-06-03","2021-07-26","Michelle Stuart","419","Howell-Lee","19","2021-02-02","Michael");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Self-enabling empowering success","311","Military suggest light always sing itself hot off.","2020-12-26","2024-04-13","Robin Yates","687","Brown, Hardy and Bates","51","2022-04-30","Jeffrey");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Proactive client-server customer loyalty","417","Story animal probably direction population.","2019-09-24","2021-01-22","Haley Singh","922","Brown, Hardy and Bates","2","2020-01-31","Paul");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Polarized zero administration structure","991","Laugh important approach mother sometimes. Very improve natural might anyone.","2017-08-25","2020-06-29","Haley Singh","740","Baker Inc","35","2019-01-11","Lynn");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Up-sized scalable service-desk","15","Future might four deal important. Sort admit couple wind sit speak.","2019-05-27","2023-12-02","Haley Singh","548","Rodgers, Harper and Clark","96","2022-04-22","Melissa");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Multi-layered fresh-thinking function","943","Authority style response or she artist.","2021-07-23","2024-10-30","Ronald Gomez","766","Freeman-Parks","78","2022-04-18","Joel");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Grass-roots solution-oriented parallelism","20","Must color above very medical place effect kid.","2019-11-02","2023-02-04","Samantha Smith","510","Vincent-Carr","74","2022-02-21","Scott");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Synergistic multi-tasking approach","766","Behavior part nearly eye wish.","2018-04-07","2022-08-30","Mariah Cole","421","Gibbs, Shepard and Taylor","50","2022-02-13","Yolanda");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Progressive 24hour info-mediaries","147","Far consumer course member. Behavior appear cause major improve position.","2020-02-05","2023-11-02","Mariah Cole","239","Gibbs, Shepard and Taylor","38","2022-01-21","Anthony");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Secured solution-oriented function","783","Police thus outside dog glass fish commercial. Total several soon because cold.","2019-11-22","2023-10-10","Mariah Cole","154","Davis Group","82","2022-04-23","Brandon");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Extended multi-tasking utilization","33","Beat million suffer smile.","2020-04-30","2023-07-04","Michael Hunt","273","Ellis, Day and Elliott","90","2022-03-10","Brooke");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Self-enabling secondary hierarchy","951","Share bed off measure identify shoulder.","2019-08-23","2023-10-12","Kent Price","706","Ellis, Day and Elliott","83","2022-05-24","Sharon");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Integrated fault-tolerant Internet solution","797","Game form religious item international religious. Author evening why both court someone.","2021-03-13","2023-08-16","Hannah Reeves","195","Mcdonald-Green","22","2022-05-19","Kelsey");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Configurable encompassing service-desk","489","Spend billion per read gun effort notice. Forward television effect our card product many.","2021-12-04","2024-02-15","Hannah Reeves","134","Rosales Ltd","36","2022-02-27","Christopher");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Public-key analyzing implementation","442","Can his evening rather into act use receive.","2022-02-28","2025-08-15","Jordan Davis","7","Williams-Evans","55","2022-03-31","Christina");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Mandatory heuristic alliance","405","Impact born letter across him suddenly beautiful create. ","2021-08-10","2024-01-12","Jordan Davis","916","Barrett-Kelly","84","2022-04-29","Jennifer");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Vision-oriented multi-tasking website","272","Defense crime operation begin win the hair. Become send well nature.","2022-02-24","2025-02-14","Daniel Hopkins","405","Morris Group","25","2022-03-01","James");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Profound analyzing instruction set","610","May type trouble.","2021-10-05","2023-11-23","Nathaniel Medina","476","Olson-Nelson","99","2022-02-26","Patricia");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Horizontal web-enabled product","966","Fill gas explain finally discover school west easy. Truth pull learn such these become dinner.","2021-06-26","2023-08-09","Nathaniel Medina","72","Clark and Sons","2","2022-02-25","Glen");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Adaptive fresh-thinking open system","878","Green particularly either speech.","2021-06-04","2024-11-30","Valerie Walker","504","Arellano LLC","89","2022-01-18","Carmen");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Adaptive well-modulated intranet","64","West Mr if consider mean. Spring go strategy bring.","2020-05-21","2024-02-01","Anthony Morris","143","Clark and Sons","72","2022-05-15","Kimberly");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Secured local solution","437","Attorney certainly speech none available home where smile.","2020-03-11","2023-05-16","Kent Price","479","Garza-Brown","54","2022-03-23","Jose");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Compatible maximized data-warehouse","829","Dinner expect speech explain party. Friend year field read member.","2020-03-04","2023-10-09","Caitlin Costa","180","Velasquez, Evans and Lindsey","73","2022-05-19","Lisa");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Optimized content-based toolset","912","Leave laugh during five.","2018-11-25","2021-12-21","Caitlin Costa","244","Villa and Sons","84","2020-03-12","Kevin");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Centralized secondary throughput","374","There bill argue whom happen business analysis. Just could woman a point.","2022-06-02","2024-05-04","Caitlin Costa","990","Villa and Sons","16","2022-09-01","Mary");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Assimilated intangible product","892","Lawyer morning yourself main development sing career. Local successful music early.","2021-09-30","2024-04-22","Shawn Caldwell","535","Cummings-Casey","31","2022-03-20","Brian");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Synergized incremental budgetary management","723","Feel range although move. Particularly contain hospital above toward focus light politics.","2011-09-29","1998-09-08","Shawn Caldwell","521","Copeland-Johnston","62","2022-02-28","Colleen");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Function-based 3rdgeneration methodology","630","Value lay television pressure.","2021-12-26","2024-01-19","Shawn Caldwell","218","Bradley-Klein","25","2022-05-29","Thomas");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Organized needs-based protocol","743","Future good require I data performance.","2019-10-22","2022-12-07","Shawn Caldwell","232","Bradley-Klein","11","2022-02-05","Amanda");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Secured bifurcated policy","19","Health sister loss explain coach present laugh. Ask key run management.","2021-09-19","2023-01-26","Kayla Williams","655","Wallace Ltd","10","2022-02-17","Laura");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Phased local project","196","Hard eat imagine few party.","2019-06-20","2022-06-18","Kayla Williams","176","Wallace Ltd","15","2022-03-22","Sara");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Multi-layered 24hour analyzer","961","Statement share music.","2021-04-03","2024-11-16","Kayla Williams","347","Medina, Alvarez and Roy","15","2022-01-27","Jaclyn");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Secured web-enabled instruction set","410","And include himself wait back star wall.","2022-04-12","2026-03-17","Jason Richards","567","Beasley, Obrien and Zamora","61","2022-05-02","Jesus");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Customer-focused uniform adapter","722","Lawyer without dog. Always per about ahead what property.","2020-06-10","2024-03-30","Corey Hull","899","Rowland-Wilson","0","2022-03-01","Holly");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Exclusive local access","949","Answer blood beat safe.","2019-04-13","2023-02-03","Corey Hull","939","Hatfield, Thomas and Perez","93","2022-05-03","Kristina");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Fundamental disintermediate definition","945","Term decision a.","2020-05-21","2023-12-25","Edward Smith","326","Hatfield, Thomas and Perez","59","2022-03-31","Natalie");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Sharable tertiary approach","834","Card late available happy.","2018-02-17","2021-10-26","Brian Bentley","855","Washington, Curry and Mayer","40","2019-04-02","William");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Total contextually-based portal","579","Specific understand evidence mouth herself any. To international manager state garden.","2020-01-07","2023-02-07","Deborah Dickson","460","Washington, Curry and Mayer","46","2022-01-17","John");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Implemented client-driven project","133","Heavy hotel authority happen else. Structure away still thus point if.","2020-03-28","2023-10-05","Dr. Jordan Richard","164","Washington, Curry and Mayer","70","2022-01-10","Deborah");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Customer-focused intangible middleware","950","Production concern middle soon especially one.","2019-11-10","2023-04-13","Devon Ortega","628","Washington, Curry and Mayer","32","2022-01-11","Stephanie");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Fully-configurable scalable customer loyalty","954","Enjoy behavior morning interest.","2019-03-19","2023-08-12","Kevin Mcdonald","435","Washington, Curry and Mayer","72","2022-01-29","Melissa");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Multi-lateral attitude-oriented database","171","Couple position industry several. Human behavior lot indicate remain company audience.","2021-06-20","2023-05-24","Angela Casey","59","Washington, Curry and Mayer","4","2022-02-04","Michelle");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Versatile even-keeled firmware","365","Station grow rule person will whole of. Local degree of professor.","2021-09-01","2025-08-08","Ian Maldonado","269","Washington, Curry and Mayer","8","2022-04-01","Hector");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Object-based context-sensitive installation","787","Exist letter clearly speech market beautiful sort.","2021-03-13","2024-11-23","Ian Maldonado","845","Washington, Curry and Mayer","36","2022-04-01","Cheryl");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Advanced 5thgeneration approach","727","Watch business couple whatever debate.","2020-03-18","2023-06-08","Marissa Hahn","233","Washington, Curry and Mayer","30","2022-04-25","Joshua");
INSERT INTO project (title,amount,summary,start_date,end_date,name,evaluated_from,from_org,grade,date_of_eval,exec) VALUES ("Intuitive 24hour emulation","631","Entire raise firm also occur.","2020-02-03","2023-08-01","Marissa Hahn","50","Howell-Lee","16","2022-04-01","Cindy");

INSERT INTO scientific_field (name) VALUES ("Mathematics");
INSERT INTO scientific_field (name) VALUES ("Chemical sciences");
INSERT INTO scientific_field (name) VALUES ("Earth and related Environmental sciences");
INSERT INTO scientific_field (name) VALUES ("Physical science");
INSERT INTO scientific_field (name) VALUES ("Biological science,");
INSERT INTO scientific_field (name) VALUES ("Medical engineering");
INSERT INTO scientific_field (name) VALUES ("Nano-technology");
INSERT INTO scientific_field (name) VALUES ("Electrical engineering");


INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("deploy distributed e-markets","Republican series find receive marriage image kind.","Inverse 5thgeneration customer loyalty","2022-06-24");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("re-contextualize strategic synergies","Main reach protect spring phone.","Versatile grid-enabled middleware","2022-06-09");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("redefine out-of-the-box web services","Arrive suffer finally but summer media nothing.","Persevering zero tolerance frame","2022-06-01");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("envisioneer strategic niches","Show why expect support plant. Source vote local international guy woman year.","Fully-configurable system-worthy forecast","2022-06-18");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("incentivize cutting-edge content","Decide unit city box. Report third teacher although plant.","Public-key next generation leverage","2022-06-20");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("re-contextualize scalable niches","Military suggest light always sing itself hot off.","Self-enabling empowering success","2022-06-23");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("deliver e-business networks","Story animal probably direction population.","Proactive client-server customer loyalty","2022-06-18");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("re-contextualize one-to-one solutions","Laugh important approach mother sometimes. Very improve natural might anyone.","Polarized zero administration structure","2022-06-03");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("seize real-time web services","Future might four deal important. Sort admit couple wind sit speak.","Up-sized scalable service-desk","2022-06-24");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("enable value-added channels","Authority style response or she artist.","Multi-layered fresh-thinking function","2022-06-09");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("matrix turn-key action-items","Must color above very medical place effect kid.","Grass-roots solution-oriented parallelism","2022-06-15");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("syndicate frictionless interfaces","Behavior part nearly eye wish.","Synergistic multi-tasking approach","2022-06-06");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("grow vertical convergence","Far consumer course member. Behavior appear cause major improve position.","Progressive 24hour info-mediaries","2022-06-15");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("transition real-time solutions","Police thus outside dog glass fish commercial. Total several soon because cold.","Secured solution-oriented function","2022-06-17");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("orchestrate efficient functionalities","Beat million suffer smile.","Extended multi-tasking utilization","2022-06-28");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("re-intermediate impactful synergies","Share bed off measure identify shoulder.","Self-enabling secondary hierarchy","2022-06-15");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("brand customized niches","Game form religious item international religious. Author evening why both court someone.","Integrated fault-tolerant Internet solution","2022-06-22");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("integrate clicks-and-mortar technologies","Spend billion per read gun effort notice. Forward television effect our card product many.","Configurable encompassing service-desk","2022-06-11");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("deploy one-to-one niches","Can his evening rather into act use receive.","Public-key analyzing implementation","2022-06-18");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("re-intermediate 24/7 convergence","Impact born letter across him suddenly beautiful create. Member turn bill experience test leader manager.","Mandatory heuristic alliance","2022-06-25");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("incubate scalable action-items","Defense crime operation begin win the hair. Become send well nature.","Vision-oriented multi-tasking website","2022-06-09");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("incubate end-to-end applications","May type trouble.","Profound analyzing instruction set","2022-06-06");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("aggregate scalable networks","Fill gas explain finally discover school west easy. Truth pull learn such these become dinner.","Horizontal web-enabled product","2022-06-23");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("productize bleeding-edge interfaces","Green particularly either speech.","Adaptive fresh-thinking open system","2022-06-08");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("aggregate customized relationships","West Mr if consider mean. Spring go strategy bring.","Adaptive well-modulated intranet","2022-06-17");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("facilitate scalable channels","Attorney certainly speech none available home where smile. West nice travel include southern including.","Secured local solution","2022-06-19");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("empower plug-and-play convergence","Dinner expect speech explain party. Friend year field read member.","Compatible maximized data-warehouse","2022-06-06");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("seize sticky web-readiness","Leave laugh during five.","Optimized content-based toolset","2022-06-16");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("optimize customized web services","There bill argue whom happen business analysis. Just could woman a point.","Centralized secondary throughput","2022-06-15");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("revolutionize impactful users","Lawyer morning yourself main development sing career. Local successful music early.","Assimilated intangible product","2022-06-28");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("transform extensible architectures","Feel range although move. Particularly contain hospital above toward focus light politics.","Synergized incremental budgetary management","2022-06-18");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("repurpose world-class initiatives","Value lay television pressure.","Function-based 3rdgeneration methodology","2022-06-10");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("generate collaborative e-commerce","Future good require I data performance.","Organized needs-based protocol","2022-06-14");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("enable strategic models","Health sister loss explain coach present laugh. Ask key run management.","Secured bifurcated policy","2022-06-04");
INSERT INTO deliverable (title,summary,title_project,due_date) VALUES ("unleash 24/7 communities","Hard eat imagine few party.","Phased local project","2022-06-04");
